,,,,,          ,,,,,
,,,,,,,,,,
,,,,,,,,,,
TA 111,001,13748,TECHNICAL THEATER I,3,"Keller, Bruce",,MWF 1245-1335,LH 121,,
,,,,,,,,,,
,,,,,,,,,,
TA 114,001,13751,TECH THEATER PROD I,1,"Keller, Bruce",,M 1400-1650,LH 101,,
,,,,,,,,,,
,,,,,,,,,,
,002,13750,TECH THEATER PROD I,1,"Keller, Bruce",,T 1400-1650,LH 101,,
,,,,,,,,,,
,,,,,,,,,,
,003,13752,TECH THEATER PROD I,1,"Keller, Bruce",,W 1400-1650,LH 101,,
,,,,,,,,,,
,,,,,,,,,,
,004,13749,TECH THEATER PROD I,1,"Keller, Bruce",,R 1400-1650,LH 101,,
,,,,,,,,,,
,,,,,,,,,,
TA 144,001,13754,VOICE FOR ACTOR I,3,"OConnell, Mike",,MW 1400-1550,CH 400A,,
,,,,,,,,,,
,,,,,,,,,,
TA 147,002,13755,MOVEMENT FOR ACTOR,3,,,TR 1400-1550,LH 255,,
,,,,,,,,,,
,,,,,,,,,,
TA 193,002,13756,DANCE LABORATORY: MODERN,2,"Mathern, Teresa",XN,TR 1000-1150,LH 255,,
,,,,,,,,,,
,,,,,,,,,,
TA 196,002,13757,DANCE LABORATORY: BALLET,2,"Scott Little, Joan",VU,MW 1015-1205,LH 255,,
,,,,,,,,,,
,,,,,,,,,,
TA 197,001,14491,DANCE LABORATORY: JAZZ,2,"Warfel, Sonia",CW,MW 1600-1750,LH 255,,
,,,,,,,,,,
,,,,,,,,,,
TA 199,001,15223,SPST: INTRO TO DESIGN,4,"Meeker, Daniel",,MW 1000-1150,LH 307,,
,,,,,,,,,,
,,,,,,,,,,
TA 241,002,13758,IMPROVSTL ACTING I,3,"Parker, Scott",,TR 1400-1550,LH 119,,
,,,,,,,,,,
,,,,,,,,,,
TA 248,001,13759,ACTING I: PROCESS,4,"Bahr, Donna",,TR 1000-1150,LH 119,,
,,,,,,,,,,
,,,,,,,,,,
TA 252,001,13760,STAGE MAKEUP,2,"Hayes, Gordon",,TR 1400-1550,LH 55,,
,,,,,,,,,,
,,,,,,,,,,
TA 301,003,13763,SCRIPT ANALYSIS,4,"Pohl, Victoria",,TR 1400-1550,LH 249,,
,,,,,,,,,,
,,,,,,,,,,
TA 305U,002,13764,UNDERSTANDING THEATER,4,"Dashiell, Georgette",,MWF 1130-1235,CH 271,,
,,,,,,,,,,
,,,,,,,,,,
TA 311,001,13765,SCENE DESIGN I,4,,,TR 1200-1350,,,
,,,,,,,,,,
,,,,,,,,,,
TA 321,001,13766,INTRO TO COSTUME DESIGN,4,"Heryer, Alison",,MW 1400-1550,LH 307,,
,,,,,,,,,,
,,,,,,,,,,
TA 325,001,13767,COSTUME PRODUCTION,2,,,TR 1400-1550,LH 5A,,
,,,,,,,,,,
,,,,,,,,,,
TA 333,001,13770,WRKSHP II: AD/SM/DRAM,1,"Magaldi, Karin",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
TA 334,001,13771,WRKSHP THETR II: SCENER/LIGHTG,1,"Magaldi, Karin",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
TA 335,001,13772,WRKSHP THETR II: MGMT-PUBL REL,1,"Hershberger, Tara",,M 1130-1235,LH 137,,
,,,,,,,,,,
,,,,,,,,,,
TA 336,001,13773,WRKSHP THETR II: COSTUME PROD,1,"Magaldi, Karin",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
TA 340,001,13774,ACTING II: SCENE STUDY,4,,,MW 1015-1215,,,
,,,,,,,,,,
,,,,,,,,,,
,002,15222,ACTING II: SCENE STUDY,4,,,MW 1000-1150,,,
,,,,,,,,,,
,,,,,,,,,,
,003,15232,ACTING II: SCENE STUDY,4,"Allen, Deborah",,MW 0930-1130,LH 7,,
,,,,,,,,,,
,,,,,,,,,,
TA 348,001,13775,ACTING FOR THE CAMERA,4,"Rooney, Ted",,F 1000-1350,BHB 224,,
,,,,,,,,,,
,,,,,,,,,,
TA 350,001,14493,DANCE IMPROVISATION,4,"Mathern, Teresa",,TR 1200-1350,LH 255,,
,,,,,,,,,,
,,,,,,,,,,
TA 361,001,13777,THEATER APPRECIATION,4,"Fast, Naomi",NV,R 1800-2135,CH 269,,
,,,,,,,,,,
,,,,,,,,,,
,002,13778,THEATER APPRECIATION,4,,YS,MWF 1130-1235,CH 171,,
,,,,,,,,,,
,,,,,,,,,,
TA 362U,001,13779,CONTEMP DANCE 1920 TO PRESENT,4,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,002,15551,CONTEMP DANCE 1920 TO PRESENT,4,"Spiegel, Nina",,TR 1600-1750,NH 350,,
,,,,,,,,,,
,,,,,,,,,,
TA 393,001,13790,DANCE LABORATORY: MODERN,2,"Mathern, Teresa",XN,TR 1000-1150,LH 255,,
,,,,,,,,,,
,,,,,,,,,,
TA 396,001,13791,DANCE LABORATORY: BALLET,2,"Scott Little, Joan",VU,MW 1015-1205,LH 255,,
,,,,,,,,,,
,,,,,,,,,,
TA 397,001,14492,DANCE LABORATORY: JAZZ,2,"Warfel, Sonia",CW,MW 1600-1750,LH 255,,
,,,,,,,,,,
,,,,,,,,,,
TA 399,001,13792,SPST: MAINSTAGE,1,"Allen, Deborah",LL,MTWRF 1900-2330,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,002,14494,SPST: INTRO TO DESIGN,4,,,MW 1000-1150,,,
,,,,,,,,,,
,,,,,,,,,,
,007,13794,SPST: MAINSTAGE,3,"Allen, Deborah",LL,MTWRF 1900-2330,TBA,,
,,,,,,,,,,
,,,,,,,,,,
,008,13793,SPST: STUDIO SEASON,1,"Magaldi, Karin",,,TBA,,
,,,,,,,,,,
,,,,,,,,,,
TA 404,0,16359,INTERN: PRODUCTION,4,"Magaldi, Karin",,,,,
,,,,,,,,,,
,,,,,,,,,,
TA 406,0,15682,PROJ: PLAY TRANSLATION,1,"Magaldi, Karin",,,,,
,,,,,,,,,,
,,,,,,,,,,
TA 454,001,13797,DIRECTING I,4,,,TR 1000-1150,,,
,,,,,,,,,,
,,,,,,,,,,
,002,15221,DIRECTING I,4,"Allen, Deborah",FX,MW 1200-1350,LH 7,,
,,,,,,,,,,
,,,,,,,,,,
TA 467,001,14495,MODERN THEATER I,4,"Wattenberg, Richard",GG,MWF 1130-1235,LH 121,,
,,,,,,,,,,
,,,,,,,,,,
TA 471,001,13798,TH HST: GREEK THEATER,4,"Wattenberg, Richard",PK,MW 1600-1750,LH 121,,
,,,,,,,,,,
,,,,,,,,,,
,002,14496,TH HST: ELIZABETHEAN/JACOBEAN,4,,,MWF 1245-1350,,,
,,,,,,,,,,
,,,,,,,,,,
TA 474,001,13799,DRAMATIC WRITING I,4,"Magaldi, Karin",OB,TR 1400-1550,LH 121,,
,,,,,,,,,,
,,,,,,,,,,
TA 506,0,15711,PROJ: SCRIPT ADAPT,3,"Magaldi, Karin",,,,,
,,,,,,,,,,
,,,,,,,,,,
,0,15789,PROJ: ORIGINAL PLAY,4,"Magaldi, Karin",,,,,
,,,,,,,,,,
,,,,,,,,,,
TA 554,001,13804,DIRECTING I,4,,,TR 1000-1150,,,
,,,,,,,,,,
,,,,,,,,,,
,002,15220,DIRECTING I,4,"Allen, Deborah",FX,MW 1200-1350,LH 7,,
,,,,,,,,,,
,,,,,,,,,,
TA 567,001,13805,MODERN THEATER I,4,"Wattenberg, Richard",GG,MWF 1130-1235,LH 121,,
,,,,,,,,,,
,,,,,,,,,,
TA 571,001,13806,TH HST: GREEK THEATER,4,"Wattenberg, Richard",PK,MW 1600-1750,LH 121,,
,,,,,,,,,,
,,,,,,,,,,
,002,14497,TH HST: ELIZABETHEAN/JACOBEAN,4,,,MWF 1245-1350,,,
,,,,,,,,,,
,,,,,,,,,,
TA 574,001,13807,DRAMATIC WRITING I,4,"Magaldi, Karin",OB,TR 1400-1550,LH 121,,
,,,,,,,,,,
,,,,,,,,,,
TA 580,001,13808,FILM THEORY,4,,,TR 1400-1550,,,
,,,,,,,,,,
,,,,,,,,,,
TEMP: Ad-hoc Sched,,,,,,,,,,
,Sec,CRN,Title,Cr,Instructor's Name,Crosslist ID,Meeting Times,Location,,
TEMP 101,0,14396,FACULTY SENATE,0,,,M 1430-1730,CH 53,,
,,,,,,,,,,
,,,,,,,,,,
,0,14397,FILM COMMITTEE,0,,,F 1600-2120,CIN 90,,
,,,,,,,F 1600-2120,CIN 92,,
,,,,,,,SU 0700-2200,CIN 90,,
,0,14398,UPWARD BOUND,0,,,MTWRF 1600-1830,KHSE 112,,
,,,,,,,,,,
,,,,,,,,,,
,0,14399,RESIDENCE LIFE,0,,,MTWRU 1800-2200,OND 204,,
,,,,,,,,,,
,,,,,,,,,,
,0,14400,PSC 218 CLOSED AT 5PM,0,,,MTWRF 1700-2359,PSC 218,,
,,,,,,,,,,
,,,,,,,,,,
,0,14401,CAMPUS VISITS,0,,,MTWRF 0100-0945,ASRC 215,,
,,,,,,,,,,
,,,,,,,,,,
,0,14402,OUT-OF-CORE CAMPUS WKND BLOCK,0,,,SU 0700-2359,BHB 218,,
,,,,,,,SU 0700-2359,URBN 304,,
,,,,,,,SU 0700-2359,BHB 220,,
,0,15084,DAVID'S PROXY,0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,0,15180,AD HOC: RIDLEY'S PROXY,0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
TEMP 102,0,15173,SMSU: TESTING SERVICES,0,,,S 0800-1200,CH 283,,
,,,,,,,S 0800-1200,CH 221,,
,,,,,,,S 0800-1200,CH 258,,
TEMP 103,0,15382,AH: CRN 10834,0,,,M 1730-1920,CH 258,,
,,,,,,,,,,
,,,,,,,,,,
,0,15383,AH: CRN 10832,0,,,TR 1800-1950,NH 350,,
,,,,,,,,,,
,,,,,,,,,,
,0,15385,AH: CRN 10833,0,,,MW 0900-1050,URBN 303,,
,,,,,,,,,,
,,,,,,,,,,
,0,16287,AD HOC: AMBASSADOR STAFF MTGS,0,,,T 1700-1900,UTS 209,,
,,,,,,,,,,
,,,,,,,,,,
,0,16318,AD HOC: 14811 PRE TERM MEETING,0,,,U 1600-1900,NH 204,,
,,,,,,,U 1600-1900,NH 204,,
,,,,,,,U 1600-1900,NH 204,,
,0,16324,AD HOC: 14811 PRETERM MEETINGS,0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,001,15218,LIZ'S PROXY,0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,333,14403,Adam's Proxy,0,,,,,,
,,,,,,,,,,
,,,,,,,,,,
TUR: Turkish,,,,,,,,,,
,Sec,CRN,Title,Cr,Instructor's Name,Crosslist ID,Meeting Times,Location,,
TUR 201,001,13811,SECOND-YEAR TURKISH TM1,4,"Van Nellen, Duygu",,TR 1000-1150,SRTC 162,,
,,,,,,,,,,
,,,,,,,,,,
TUR 301,001,13812,THIRD-YEAR TURKISH TM1,4,"Van Nellen, Duygu",,TR 1200-1350,SEC 163,,
,,,,,,,,,,
,,,,,,,,,,
UNST: University Studies,,,,,,,,,,
,Sec,CRN,Title,Cr,Instructor's Name,Crosslist ID,Meeting Times,Location,,
UNST 101A,001,13814,RACE & SOCIAL JUSTICE,5,"Lo, Mengyu",,TR 1230-1345,CH 201,,
,,,,,,,,,,
,,,,,,,,,,
UNST 101B,001,13815,MENTORED INQUIRY,0,"Lo, Mengyu",,TR 1400-1450,CH 187,,
,,,,,,,,,,
,,,,,,,,,,
,002,13816,MENTORED INQUIRY,0,"Lo, Mengyu",,TR 1500-1550,CH 187,,
,,,,,,,,,,
,,,,,,,,,,
,003,13817,MENTORED INQUIRY,0,"Lo, Mengyu",,TR 1600-1650,CH 187,,
,,,,,,,,,,
,,,,,,,,,,
UNST 101C,001,13818,RACE & SOCIAL JUSTICE,5,"Schechter, Patricia",,TR 0930-1045,CH 101,,
,,,,,,,,,,
,,,,,,,,,,
UNST 101D,001,13819,MENTORED INQUIRY,0,"Schechter, Patricia",,TR 1100-1150,CH 145,,
,,,,,,,,,,
,,,,,,,,,,
,002,13820,MENTORED INQUIRY,0,"Schechter, Patricia",,TR 1200-1250,CH 145,,
,,,,,,,,,,
,,,,,,,,,,
,003,13821,MENTORED INQUIRY,0,"Schechter, Patricia",,TR 1300-1350,CH 145,,
,,,,,,,,,,
,,,,,,,,,,
UNST 101E,001,13822,RACE & SOCIAL JUSTICE,5,"Dillon, Grace",,MW 1100-1215,CH 101,,
,,,,,,,,,,
,,,,,,,,,,
UNST 101F,001,13823,MENTORED INQUIRY,0,"Dillon, Grace",,MW 1000-1050,CH 145,,
,,,,,,,,,,
,,,,,,,,,,
,002,13824,MENTORED INQUIRY,0,"Dillon, Grace",,MW 0900-0950,CH 145,,
,,,,,,,,,,
,,,,,,,,,,
,003,13825,MENTORED INQUIRY,0,"Dillon, Grace",,MW 0800-0850,CH 145,,
,,,,,,,,,,
,,,,,,,,,,
UNST 101G,001,13826,RACE & SOCIAL JUSTICE,5,"Wilkinson, Lindsey",,MW 1400-1515,CH 101,,
,,,,,,,,,,
,,,,,,,,,,
UNST 101H,001,13827,MENTORED INQUIRY,0,"Wilkinson, Lindsey",,MW 1300-1350,CH 196,,
,,,,,,,,,,
,,,,,,,,,,
,002,13828,MENTORED INQUIRY,0,"Wilkinson, Lindsey",,MW 1200-1250,CH 196,,
,,,,,,,,,,
,,,,,,,,,,
,003,13829,MENTORED INQUIRY,0,"Wilkinson, Lindsey",,MW 1100-1150,CH 196,,
,,,,,,,,,,
,,,,,,,,,,
UNST 101J,001,15602,RACE & SOCIAL JUSTICE,5,"Tarasawa, Beth",,TR 1400-1515,CH 201,,
,,,,,,,,,,
,,,,,,,,,,
UNST 101K,001,15603,MENTORED INQUIRY,0,"Tarasawa, Beth",,TR 1530-1620,CH 194,,
,,,,,,,,,,
,,,,,,,,,,
,002,15604,MENTORED INQUIRY,0,"Tarasawa, Beth",,TR 1630-1720,CH 194,,
,,,,,,,,,,
,,,,,,,,,,
,003,15605,MENTORED INQUIRY,0,"Tarasawa, Beth",,TR 1730-1820,CH 194,,
,,,,,,,,,,
,,,,,,,,,,
UNST 101L,001,15744,RACE & SOCIAL JUSTICE,5,,,TR 0800-0915,CH 225,,
,,,,,,,,,,
,,,,,,,,,,
UNST 101M,001,15745,MENTORED INQUIRY,0,,,TR 1000-1050,CH 166,,
,,,,,,,,,,
,,,,,,,,,,
,002,15746,MENTORED INQUIRY,0,,,TR 1100-1150,CH 166,,
,,,,,,,,,,
,,,,,,,,,,
,003,15747,MENTORED INQUIRY,0,,,TR 1200-1250,CH 166,,
,,,,,,,,,,
,,,,,,,,,,
UNST 107A,001,15333,PORTLAND,5,"Batchelder, Leslie",,TR 1530-1645,CH 201,,
,,,,,,,,,,
,,,,,,,,,,
UNST 107B,001,15334,MENTORED INQUIRY,0,"Batchelder, Leslie",,TR 1700-1750,CH 147,,
,,,,,,,,,,
,,,,,,,,,,
,002,15331,MENTORED INQUIRY,0,"Batchelder, Leslie",,TR 1800-1850,CH 147,,
,,,,,,,,,,
,,,,,,,,,,
,003,15335,MENTORED INQUIRY,0,"Batchelder, Leslie",,TR 1900-1950,CH 147,,
,,,,,,,,,,
,,,,,,,,,,
UNST 107C,001,15598,PORTLAND,5,"Serbulo, Leanne",,MW 1400-1515,CH 201,,
,,,,,,,,,,
,,,,,,,,,,
UNST 107D,001,15599,MENTORED INQUIRY,0,"Serbulo, Leanne",,MW 1530-1620,CH 194,,
,,,,,,,,,,
,,,,,,,,,,
,002,15600,MENTORED INQUIRY,0,"Serbulo, Leanne",,MW 1630-1720,CH 194,,
,,,,,,,,,,
,,,,,,,,,,
,003,15601,MENTORED INQUIRY,0,"Serbulo, Leanne",,MW 1730-1820,CH 194,,
,,,,,,,,,,
,,,,,,,,,,
UNST 107E,001,13834,PORTLAND,5,"Izumi, Betty",,MW 0855-1010,CH 201,,
,,,,,,,,,,
,,,,,,,,,,
UNST 107F,001,13835,MENTORED INQUIRY,0,"Izumi, Betty",,MW 1015-1110,CH 196,,
,,,,,,,,,,
,,,,,,,,,,
,002,13836,MENTORED INQUIRY,0,"Izumi, Betty",,MW 1120-1230,CH 196,,
,,,,,,,,,,
,,,,,,,,,,
,003,13837,MENTORED INQUIRY,0,"Izumi, Betty",,MW 1245-1335,CH 196,,
,,,,,,,,,,
,,,,,,,,,,
UNST 107G,001,13838,PORTLAND,5,"Knepler, Anne",,TR 1100-1215,CH 101,,
,,,,,,,,,,
,,,,,,,,,,
UNST 107H,001,13839,MENTORED INQUIRY,0,"Knepler, Anne",,TR 0800-0850,CH 145,,
,,,,,,,,,,
,,,,,,,,,,
,002,13840,MENTORED INQUIRY,0,"Knepler, Anne",,TR 0900-0950,CH 145,,
,,,,,,,,,,
,,,,,,,,,,
,003,13841,MENTORED INQUIRY,0,"Knepler, Anne",,TR 1000-1050,CH 145,,
,,,,,,,,,,
,,,,,,,,,,
UNST 107I,001,15776,PORTLAND,5,,,MW 1400-1515,CH 225,,
,,,,,,,,,,
,,,,,,,,,,
UNST 107J,001,15778,MENTORED INQUIRY,0,,,MW 1600-1650,CH 245,,
,,,,,,,,,,
,,,,,,,,,,
,002,15775,MENTORED INQUIRY,0,,,MW 1700-1750,CH 245,,
,,,,,,,,,,
,,,,,,,,,,
,003,15777,MENTORED INQUIRY,0,,,MW 1800-1850,CH 245,,
,,,,,,,,,,
,,,,,,,,,,
UNST 114A,001,13842,WAYS OF KNOWING,5,"Flynn, Erin",,TR 0930-1045,CH 225,,
,,,,,,,,,,
,,,,,,,,,,
UNST 114B,001,13843,MENTORED INQUIRY,0,"Flynn, Erin",,TR 1100-1150,CH 159,,
,,,,,,,,,,
,,,,,,,,,,
,002,13844,MENTORED INQUIRY,0,"Flynn, Erin",,TR 1200-1250,CH 159,,
,,,,,,,,,,
,,,,,,,,,,
,003,13845,MENTORED INQUIRY,0,"Flynn, Erin",,TR 1300-1350,CH 159,,
,,,,,,,,,,
,,,,,,,,,,
UNST 114C,001,13846,WAYS OF KNOWING,5,"Bettridge, Joel",,TR 1230-1345,CH 225,,
,,,,,,,,,,
,,,,,,,,,,
UNST 114D,001,13847,MENTORED INQUIRY,0,"Bettridge, Joel",,TR 1400-1450,CH 194,,
,,,,,,,,,,
,,,,,,,,,,
,002,13848,MENTORED INQUIRY,0,"Bettridge, Joel",,TR 1500-1550,CH 194,,
,,,,,,,,,,
,,,,,,,,,,
,003,13849,MENTORED INQUIRY,0,"Bettridge, Joel",,TR 1600-1650,CH 194,,
,,,,,,,,,,
,,,,,,,,,,
UNST 114E,001,13850,WAYS OF KNOWING,5,"Butenhoff, Christopher",,MW 1100-1215,CH 201,,
,,,,,,,,,,
,,,,,,,,,,
UNST 114F,001,13851,MENTORED INQUIRY,0,"Butenhoff, Christopher",,MW 1000-1050,CH 245,,
,,,,,,,,,,
,,,,,,,,,,
,002,13852,MENTORED INQUIRY,0,"Butenhoff, Christopher",,MW 0900-0950,CH 245,,
,,,,,,,,,,
,,,,,,,,,,
,003,13853,MENTORED INQUIRY,0,"Butenhoff, Christopher",,MW 0800-0850,CH 245,,
,,,,,,,,,,
,,,,,,,,,,
UNST 121A,001,13874,DESIGN & SOCIETY,5,"Bagley, Kenneth",,TR 0800-0915,CH 101,,
,,,,,,,,,,
,,,,,,,,,,
UNST 121B,001,13875,MENTORED INQUIRY,0,"Bagley, Kenneth",,TR 1000-1050,CH 147,,
,,,,,,,,,,
,,,,,,,,,,
,002,13876,MENTORED INQUIRY,0,"Bagley, Kenneth",,TR 1100-1150,CH 147,,
,,,,,,,,,,
,,,,,,,,,,
,003,13877,MENTORED INQUIRY,0,"Bagley, Kenneth",,TR 1200-1250,CH 147,,
,,,,,,,,,,
,,,,,,,,,,
UNST 121C,001,13878,DESIGN & SOCIETY,5,"Natter, Betsy",,MW 1230-1345,CH 103,,
,,,,,,,,,,
,,,,,,,,,,
UNST 121D,001,13879,MENTORED INQUIRY,0,"Natter, Betsy",,MW 1400-1450,CH 145,,
,,,,,,,,,,
,,,,,,,,,,
,002,13880,MENTORED INQUIRY,0,"Natter, Betsy",,MW 1500-1550,CH 145,,
,,,,,,,,,,
,,,,,,,,,,
,003,13881,MENTORED INQUIRY,0,"Natter, Betsy",,MW 1600-1650,CH 145,,
,,,,,,,,,,
,,,,,,,,,,
UNST 121E,001,13882,DESIGN & SOCIETY,5,"Natter, Betsy",,MW 0930-1045,CH 103,,
,,,,,,,,,,
,,,,,,,,,,
UNST 121F,001,13883,MENTORED INQUIRY,0,"Natter, Betsy",,MW 1100-1150,CH 145,,
,,,,,,,,,,
,,,,,,,,,,
,002,13884,MENTORED INQUIRY,0,"Natter, Betsy",,MW 1200-1250,CH 145,,
,,,,,,,,,,
,,,,,,,,,,
,003,13885,MENTORED INQUIRY,0,"Natter, Betsy",,MW 1300-1350,CH 145,,
,,,,,,,,,,
,,,,,,,,,,
UNST 121G,001,15614,DESIGN & SOCIETY,5,,,MW 1400-1515,,,
,,,,,,,,,,
,,,,,,,,,,
UNST 121H,001,15615,MENTORED INQUIRY,0,,,MW 1600-1650,,,
,,,,,,,,,,
,,,,,,,,,,
,002,15616,MENTORED INQUIRY,0,,,MW 1700-1750,,,
,,,,,,,,,,
,,,,,,,,,,
,003,15617,MENTORED INQUIRY,0,,,MW 1800-1850,,,
,,,,,,,,,,
,,,,,,,,,,
UNST 124A,001,13886,SUSTAINABILITY,5,"Scheller, Robert",,MW 0800-0915,CH 101,,
,,,,,,,,,,
,,,,,,,,,,
UNST 124B,001,13887,MENTORED INQUIRY,0,"Scheller, Robert",,MW 1000-1050,CH 147,,
,,,,,,,,,,
,,,,,,,,,,
,002,13888,MENTORED INQUIRY,0,"Scheller, Robert",,MW 1100-1150,CH 147,,
,,,,,,,,,,
,,,,,,,,,,
,003,13889,MENTORED INQUIRY,0,"Scheller, Robert",,MW 1200-1250,CH 147,,
,,,,,,,,,,
,,,,,,,,,,
UNST 124C,001,13890,SUSTAINABILITY,5,"Estes, J",,MW 1230-1345,CH 101,,
,,,,,,,,,,
,,,,,,,,,,
UNST 124D,001,13891,MENTORED INQUIRY,0,"Estes, J",,MW 1130-1220,CH 149,,
,,,,,,,,,,
,,,,,,,,,,
,002,13892,MENTORED INQUIRY,0,"Estes, J",,MW 1030-1120,CH 149,,
,,,,,,,,,,
,,,,,,,,,,
,003,13893,MENTORED INQUIRY,0,"Estes, J",,MW 0930-1020,CH 149,,
,,,,,,,,,,
,,,,,,,,,,
UNST 124E,002,13894,SUSTAINABILITY,5,"Gerwing, Jeffrey",,TR 0930-1045,CH 201,,
,,,,,,,,,,
,,,,,,,,,,
UNST 124F,001,13895,MENTORED INQUIRY,0,"Gerwing, Jeffrey",,TR 1100-1150,CH 149,,
,,,,,,,,,,
,,,,,,,,,,
,002,13896,MENTORED INQUIRY,0,"Gerwing, Jeffrey",,TR 1200-1250,CH 149,,
,,,,,,,,,,
,,,,,,,,,,
,003,13897,MENTORED INQUIRY,0,"Gerwing, Jeffrey",,TR 1300-1350,CH 149,,
,,,,,,,,,,
,,,,,,,,,,
UNST 124G,001,13898,SUSTAINABILITY,5,"Perkins, Robert",,MW 0930-1045,CH 101,,
,,,,,,,,,,
,,,,,,,,,,
UNST 124H,001,13899,MENTORED INQUIRY,0,"Perkins, Robert",,MW 1100-1150,CH 154,,
,,,,,,,,,,
,,,,,,,,,,
,002,13900,MENTORED INQUIRY,0,"Perkins, Robert",,MW 1200-1250,CH 154,,
,,,,,,,,,,
,,,,,,,,,,
,003,13901,MENTORED INQUIRY,0,"Perkins, Robert",,MW 1300-1350,CH 154,,
,,,,,,,,,,
,,,,,,,,,,
UNST 124K,001,15372,SUSTAINABILITY,5,"Lincoln, Sarah",,TR 1230-1345,CH 203,,
,,,,,,,,,,
,,,,,,,,,,
UNST 124L,001,15371,MENTORED INQUIRY,0,"Lincoln, Sarah",,TR 1400-1450,CH 165,,
,,,,,,,,,,
,,,,,,,,,,
,002,15369,MENTORED INQUIRY,0,"Lincoln, Sarah",,TR 1600-1650,CH 165,,
,,,,,,,,,,
,,,,,,,,,,
,003,15370,MENTORED INQUIRY,0,"Lincoln, Sarah",,TR 1500-1550,CH 165,,
,,,,,,,,,,
,,,,,,,,,,
UNST 131A,001,13906,WORK OF ART,5,"Newlands, Sarah",,TR 0930-1045,CH 103,,
,,,,,,,,,,
,,,,,,,,,,
UNST 131B,001,13907,MENTORED INQUIRY,0,"Newlands, Sarah",,TR 1100-1150,CH 154,,
,,,,,,,,,,
,,,,,,,,,,
,002,13908,MENTORED INQUIRY,0,"Newlands, Sarah",,TR 1200-1250,CH 154,,
,,,,,,,,,,
,,,,,,,,,,
,003,13909,MENTORED INQUIRY,0,"Newlands, Sarah",,TR 1300-1350,CH 154,,
,,,,,,,,,,
,,,,,,,,,,
UNST 131C,001,13910,WORK OF ART,5,"Straton, Jack",,MW 1400-1515,CH 103,,
,,,,,,,,,,
,,,,,,,,,,
UNST 131D,001,13912,MENTORED INQUIRY,0,"Straton, Jack",,MW 1300-1350,CH 147,,
,,,,,,,,,,
,,,,,,,,,,
,002,13913,MENTORED INQUIRY,0,"Straton, Jack",,MW 1600-1650,CH 147,,
,,,,,,,,,,
,,,,,,,,,,
,003,13911,MENTORED INQUIRY,0,"Straton, Jack",,MW 1700-1750,CH 147,,
,,,,,,,,,,
,,,,,,,,,,
UNST 131E,001,13914,WORK OF ART,5,"Ross, Jamie",,TR 1230-1345,CH 103,,
,,,,,,,,,,
,,,,,,,,,,
UNST 131F,001,13915,MENTORED INQUIRY,0,"Ross, Jamie",,TR 1100-1150,CH 165,,
,,,,,,,,,,
,,,,,,,,,,
,002,13916,MENTORED INQUIRY,0,"Ross, Jamie",,TR 1000-1050,CH 165,,
,,,,,,,,,,
,,,,,,,,,,
,003,13917,MENTORED INQUIRY,0,"Ross, Jamie",,TR 0900-0950,CH 165,,
,,,,,,,,,,
,,,,,,,,,,
UNST 131G,001,13918,WORK OF ART,5,"Long, Joseph",,TR 1600-1715,CH 101,,
,,,,,,,,,,
,,,,,,,,,,
UNST 131H,001,13919,MENTORED INQUIRY,0,"Long, Joseph",,TR 1500-1550,CH 145,,
,,,,,,,,,,
,,,,,,,,,,
,002,13920,MENTORED INQUIRY,0,"Long, Joseph",,TR 1730-1820,CH 145,,
,,,,,,,,,,
,,,,,,,,,,
,003,13921,MENTORED INQUIRY,0,"Long, Joseph",,TR 1830-1920,CH 145,,
,,,,,,,,,,
,,,,,,,,,,
UNST 131Y,002,13926,WORK OF ART,5,"Newlands, Sarah",,TR 1400-1515,CH 101,,
,,,,,,,,,,
,,,,,,,,,,
UNST 131Z,004,13927,MENTORED INQUIRY,0,"Newlands, Sarah",,TR 1300-1350,CH 187,,
,,,,,,,,,,
,,,,,,,,,,
,005,13928,MENTORED INQUIRY,0,"Newlands, Sarah",,TR 1200-1250,CH 187,,
,,,,,,,,,,
,,,,,,,,,,
,006,13929,MENTORED INQUIRY,0,"Newlands, Sarah",,TR 1100-1150,CH 187,,
,,,,,,,,,,
,,,,,,,,,,
UNST 134A,001,13930,LIFE UNLIMITED,5,"Teuscher, Christof",,MW 0800-0915,CH 103,,
,,,,,,,,,,
,,,,,,,,,,
UNST 134B,001,13931,MENTORED INQUIRY,0,"Teuscher, Christof",,MW 0930-1020,CH 165,,
,,,,,,,,,,
,,,,,,,,,,
,002,13932,MENTORED INQUIRY,0,"Teuscher, Christof",,MW 1030-1120,CH 165,,
,,,,,,,,,,
,,,,,,,,,,
,003,13933,MENTORED INQUIRY,0,"Teuscher, Christof",,MW 1130-1220,CH 165,,
,,,,,,,,,,
,,,,,,,,,,
UNST 134C,001,13934,LIFE UNLIMITED,5,"Fost, Joshua",,TR 0930-1045,CH 203,,
,,,,,,,,,,
,,,,,,,,,,
